step,start,end,latency,execution
1,0,64972,64972,87023
2,26937,120934,93997,71301
3,42286,173022,130736,92192
4,82394,223904,141510,68346
5,99862,280321,180459,89916
6,133364,331842,198478,71758
7,153604,382291,228687,81913
8,185070,434379,249309,73508
9,206493,486815,280322,83816
10,237877,539295,301418,73702
11,259102,591544,332442,85422
12,292279,642393,350114,70994
13,312429,694744,382315,83665
14,343746,744129,400383,70674
15,365038,794881,429843,81984
16,396273,837251,440978,61735
17,415642,878652,463010,70817
18,445063,920076,475013,60724
19,464366,961586,497220,74391
20,497251,1003048,505797,60791
21,516584,1044498,527914,70862
22,546000,1085924,539924,60754
23,565332,1127081,561749,50430
24,574608,1168605,593997,82395
25,615492,1210930,595438,76169
26,649338,1252605,603267,50946
27,658615,1294087,635472,60812
28,677947,1335451,657504,70747
29,707334,1377037,669703,60946
30,726697,1418298,691601,73609
31,759048,1459724,700676,65882
32,783507,1501216,717709,83761
33,825781,1542719,716938,83011
34,867292,1584221,716929,82920
35,908713,1625660,716947,82905
36,950183,1666992,716809,82856
37,991710,1708276,716566,82802
38,1033230,1749747,716517,82821
39,1074584,1791182,716598,82646
40,1115799,1833848,718049,84106
41,1157243,1875241,717998,83371
42,1199228,1917668,718440,84472
43,1241276,1960642,719366,84437
44,1282749,2001835,719086,82506
45,1324065,2043545,719480,83362
46,1365721,2084971,719250,82726
47,1407025,2126438,719413,82780
48,1448340,2167883,719543,82942
49,1489840,2209430,719590,83101
50,1531398,2250834,719436,82860
51,1572872,2292209,719337,82823
52,1614324,2333599,719275,82695
53,1655632,2375073,719441,82872
54,1697034,2417414,720380,83707
55,1738404,2459214,720810,83272
56,1779882,2500631,720749,83866
57,1822337,2542166,719829,83133
58,1863939,2583365,719426,82509
59,1905253,2624734,719481,85444
60,1949332,2666186,716854,82668
61,1990552,2707764,717212,83196
62,2032174,2749174,717000,82817
63,2073585,2790644,717059,82999
64,2115117,2832112,716995,82924
65,2156576,2873568,716992,82906
66,2198030,2915034,717004,82924
67,2239492,2956542,717050,82935
68,2280922,2998031,717109,82826
69,2322262,3040585,718323,84079
70,2363791,3082176,718385,83546
71,2405758,3123596,717838,83440
72,2447781,3164962,717181,82862
73,2489281,3206362,717081,82950
74,2530834,3247709,716875,82566
75,2572057,3289186,717129,82885
76,2613468,3330634,717166,82775
77,2654799,3372136,717337,83029
78,2696329,3413494,717165,82828
79,2737803,3454773,716970,82776
80,2779304,3496246,716942,82933
81,2820770,3537837,717067,83063
82,2862246,3579351,717105,82919
83,2903654,3621523,717869,83700
84,2945185,3663162,717977,83136
85,2986686,3704630,717944,83965
86,3029186,3746204,717018,83149
87,3070765,3787707,716942,83029
88,3112293,3829233,716940,82839
89,3153609,3870747,717138,82970
90,3195068,3912328,717260,82821
91,3236311,3953909,717598,83065
92,3277798,3995421,717623,83047
93,3319336,4036678,717342,82730
94,3360811,4078033,717222,82692
95,3402150,4119442,717292,82726
96,3443471,4160829,717358,82813
97,3484901,4202184,717283,82854
98,3526404,4244408,718004,83816
99,3567999,4285974,717975,83589
100,3610029,4327413,717384,83229
101,3651822,4368840,717018,82831
102,3693230,4410373,717143,83100
103,3734800,4451808,717008,82991
104,3776359,4493284,716925,82967
105,3817853,4534609,716756,82780
106,3859312,4575939,716627,82966
107,3900965,4617372,716407,83046
108,3942582,4658779,716197,82844
109,3984021,4700452,716431,83093
110,4025445,4742202,716757,83029
111,4066728,4783684,716956,82879
112,4108129,4825914,717785,83595
113,4149498,4867263,717765,82760
114,4190912,4908658,717746,83578
115,4233098,4950206,717108,83071
116,4274624,4991573,716949,82779
117,4316039,5033088,717049,82956
118,4357483,5074568,717085,83027
119,4399033,5116026,716993,82897
120,4440476,5157538,717062,82987
121,4481955,5198845,716890,82618
122,4523270,5240230,716960,82701
123,4564590,5281650,717060,82875
124,4606049,5323051,717002,82805
125,4647457,5364427,716970,82978
126,4689064,5406154,717090,83429
127,4730770,5447943,717173,83370
128,4772357,5489246,716889,83359
129,4814418,5530606,716188,82899
130,4855960,5571948,715988,82729
131,4897351,5613399,716048,82950
132,4938853,5654802,715949,82773
133,4980225,5696275,716050,82993
134,5021748,5737752,716004,82931
135,5063206,5779152,715946,82846
136,5104656,5820693,716037,83076
137,5146194,5862172,715978,82815
138,5187534,5903653,716119,82824
139,5228880,5945250,716370,83031
140,5270318,5986812,716494,82976
141,5311735,6048332,736597,102902
142,5353121,6105943,752822,98925
143,5394439,6165006,770567,101244
144,5436624,6213248,776624,89554
145,5477940,6261455,783515,89539
146,5519274,6309604,790330,89420
147,5560548,6369213,808665,101131
148,5602073,6417649,815576,89804
149,5643445,6465807,822362,89648
150,5684938,6525056,840118,100618
151,5726311,6571364,845053,87757
152,5767763,6618294,850531,88514
153,5809350,6664766,855416,87913
154,5850797,6723086,872289,99746
155,5892227,6769319,877092,87798
156,5933796,6815764,881968,87960
157,5975335,6862092,886757,89092
158,6036844,6919149,882305,114731
159,6919850,7075704,155854,179854
160,6948882,7175118,226236,113303
161,6962776,7285793,323017,152849
162,7004954,7387766,382812,123389
163,7026374,7489340,462966,132633
164,7057437,7591842,534405,150526
165,7105464,7682355,576891,121145
166,7136099,7782833,646734,125473
167,7161098,7884223,723125,146303
168,7206014,7978276,772262,124170
169,7236135,8058650,822515,111744
170,7267509,8149184,881675,129549
171,7306528,8229542,923014,109736
172,7335909,8299939,964030,101604
173,7367119,8370187,1003068,113546
174,7410419,8440652,1030233,89830
175,7429788,8510882,1081094,99617
176,7459179,8581003,1121824,79394
177,7468455,8650210,1181755,131989
178,7531241,8720574,1189333,97396
179,7558276,8790650,1232374,81684
180,7569888,8860482,1290594,129297
181,7629357,8930276,1300919,79087
182,7638653,9000051,1361398,125350
183,7694232,9070303,1376071,99993
184,7723976,9140570,1416594,99678
185,7753391,9210637,1457246,110084
186,7793412,9280495,1487083,100096
187,7823678,9350570,1526892,100494
188,7854101,9420343,1566242,111045
189,7895377,9490009,1594632,98628
190,7924343,9559947,1635604,105221
191,7959630,9623479,1663849,124025
192,8020126,9700366,1680240,145415
193,8088658,9770619,1681961,111744
194,8130153,9840488,1710335,130143
195,8190431,9910703,1720272,139367
196,8259586,9980495,1720909,130519
197,8320316,10050828,1730512,140118
198,8390105,10120666,1730561,140532
199,8460802,10190232,1729430,139967
200,8531207,10260582,1729375,141245
201,8602106,10330930,1728824,138449
202,8670210,10401133,1730923,140745
203,8740756,10470297,1729541,138509
204,8810105,10540564,1730459,140778
205,8880620,10610695,1730075,139613
206,8950105,10680480,1730375,142408
207,9022732,10750491,1727759,138063
208,9090788,10820750,1729962,140221
209,9160753,10890226,1729473,138823
210,9230106,10960539,1730433,140689
211,9300485,11031019,1730534,140096
212,9370105,11101050,1730945,141550
213,9441628,11170232,1728604,137618
214,9510068,11240569,1730501,138333
215,9578068,11310524,1732456,140979
216,9649096,11380370,1731274,141364
217,9720617,11450097,1729480,139212
218,9790105,11519963,1729858,140271
219,9860514,11588462,1727948,138117
220,9930135,11658849,1728714,141105
221,10000872,11729168,1728296,140411
222,10070968,11799434,1728466,141228
223,10141934,11868564,1726630,137863
224,10210671,11938961,1728290,141024
225,10281302,12009303,1728001,140159
226,10351121,12079607,1728486,141286
227,10422106,12149458,1727352,138596
228,10490855,12219494,1728639,139964
229,10560786,12289105,1728319,138927
230,10630105,12407470,1777365,188752
231,10700500,12492211,1791711,154342
232,10770105,12580238,1810133,163424
233,10845506,12668238,1822732,153531
234,10911041,12756194,1845153,157941
235,10981030,12860238,1879208,173998
236,11050988,12936214,1885226,147090
237,11122105,13040190,1918085,172717
238,11190850,13116188,1925338,145852
239,11260707,13204148,1943441,157391
240,11330141,13292224,1962083,159562
241,11401630,13376215,1974585,152462
242,11470105,13480189,2010084,181994
243,11548128,13552163,2004035,133653
